Question,Answer,File,URL
"What does ""GPA for target CGPA"" mode do?","Calculates the GPA you must earn in upcoming course(s)/term (based on your current CGPA, total units, and planned units) to reach a desired cumulative GPA.",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
"What does ""Units for target CGPA"" mode do?",Calculates how many additional units you must complete (based on your current CGPA/units and an assumed future GPA) to reach a desired cumulative GPA.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
How do I add or remove a course in the calculator?,"Click the ""+ Add Course"" button to add a course.

Click the ""‑ Remove Course"" button to remove a course.",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What buttons are available to calculate or reset values in the calculator?,"Calculate C/GPA
Reset
Calculate required GPA
Calculate required units",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
How do I calculate my cumulative GPA using the tool?,"1. Select ""C/GPA calculator"" mode.  
2. Click ""+ Add Course"" for each course and enter the course units and letter grade.  
3. Make sure total units attempted come from your transcript (download from go.sfu.ca); do not include units in progress.  
4. Click ""Calculate C/GPA.""  
5. Note: repeats/duplicate courses are not handled—see an Academic Advisor; calculator is for SFU grades/units only.",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
How do I calculate the GPA required to reach a target CGPA?,"Let C = current CGPA, Uc = units completed, T = target CGPA, Un = additional units you will take, Greq = required GPA in those units.

Greq = (T*(Uc + Un) - C*Uc) / Un

(If instead you know the GPA you can achieve, Gexp, and want required units Un:)

Un = (T - C) * Uc / (Gexp - T)",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
How do I calculate the number of units required to reach a target CGPA?,"Let U = current units, C = current CGPA, T = target CGPA, g = expected GPA in future units, n = additional units required.

n = U*(T - C)/(g - T)

If T ≤ C then n = 0. If g ≤ T then impossible.

Using maximum possible grade M: n = U*(T - C)/(M - T)",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Will the GPA Calculator work if I have a repeated course on my transcript?,No. The GPA Calculator will not work if you have repeated/duplicate courses on your transcript; contact an Academic Advisor for help.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Where can I get assistance recalculating my GPA if I have repeats?,"An Academic Advisor
www.sfu.ca/students/academicadvising/contact_us.html",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What is the definition of CGPA (cumulative grade point average)?,Numerical average for all terms completed.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What is the definition of Term GPA (term grade point average)?,Term GPA (term grade point average): numerical average for one term completed,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
How can I find my total units attempted?,"Log in at go.sfu.ca and download your transcript. Total units attempted does not include units in progress; it includes all units completed, including those given an F or N.",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Does total units attempted include units in progress?,No — it does not include units in progress.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Does total units attempted include courses with an F or N grade?,Yes — it includes units for courses graded F or N.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Can I use the GPA Calculators with transfer or non-SFU grades?,No. GPA Calculators are intended for SFU grades and units only. Transfer students may need to include non‑SFU transfer courses and should contact an Academic Advisor for assistance.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What should transfer students be aware of regarding internal transfer GPAs?,Some internal transfer GPAs are based on a set of specific courses and may require including non‑SFU transfer courses in the GPA calculation.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Where can I book an appointment with an Academic Advisor?,www.sfu.ca/students/academicadvising/contact_us.html,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Are repeat or duplicate courses automatically factored into the GPA Calculators?,No — repeat/duplicate courses are NOT automatically factored into the GPA Calculators.,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What phone number can I call for RIS?,778.782.6930,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Is LiveHelp available for assistance?,Yes,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Where is the university located (address provided)?,"8888 University Drive, Burnaby, B.C., Canada V5A 1S6",0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
Where can I see the hours of operation for LiveHelp or RIS?,See hours of operation,0_3_5,https://www.sfu.ca/students/advising-resources/calculators/gpa-calculator.html
What services do academic advisors provide?,"- Assistance preparing for milestones and reaching academic goals
- Review of course information, outlines and class notes (including remote learning components, class schedule changes, course cart, synchronous/asynchronous formats)
- Confidential service to develop a plan or strategy to achieve academic success
- Course planning and progress discussions; help exploring or choosing a major
- Connecting students with general or faculty advisors and booking advising appointments",0_3,https://www.sfu.ca/students/academic-success.html
Are academic advising services confidential?,Yes — academic advisors provide a confidential service to students.,0_3,https://www.sfu.ca/students/academic-success.html
How can I connect with an academic advisor?,"Connect with a general advisor from Student Services or an advisor from your specific faculty (Start here).  
Sign into the advisor link to book an advising appointment with your success team.  
Click ""BOOK WITH AN ADVISOR.""",0_3,https://www.sfu.ca/students/academic-success.html
Can I get advising help if I haven’t chosen a major yet?,Yes. Discuss your course planning and progress early and often with an academic advisor whether you’re exploring degree options or have already chosen a major. Connect with a general advisor in Student Services or a faculty advisor and sign into the advisor link to book an appointment.,0_3,https://www.sfu.ca/students/academic-success.html
Do advisors help students develop a plan or strategy to achieve academic success?,Yes — advisors and students work together to develop a plan or strategy designed to achieve academic success.,0_3,https://www.sfu.ca/students/academic-success.html
Where can I review information about remote learning components and synchronous/asynchronous formats?,Course outlines and class notes,0_3,https://www.sfu.ca/students/academic-success.html
How can I find information about class schedule changes and the course cart?,"Review information about courses, course outlines, and class notes.",0_3,https://www.sfu.ca/students/academic-success.html
"What online, 24/7 services are available to students?","goSFU Student Centre
CGPA calculator
Official and unofficial transcripts
Help videos",0_3,https://www.sfu.ca/students/academic-success.html
